domain,file,symbol,layer,role,calls_internal,called_by_internal,delegation_depth,decision_count,statement_count,has_branching,has_persistence,has_error_handling,superset_of,chain
analytics,detection_facade,DetectionFacade.list_anomalies,L5,LEAF,,,0,4,5,yes,no,no,,detection_facade.DetectionFacade.list_anomalies
analytics,detection_facade,DetectionFacade.resolve_anomaly,L5,LEAF,,,0,3,9,yes,no,no,,detection_facade.DetectionFacade.resolve_anomaly
analytics,detection_facade,DetectionFacade.run_detection,L5,ENTRY,detection_facade:DetectionFacade._run_cost_detection,,9,1,4,yes,no,yes,detection_facade:DetectionFacade._run_cost_detection,detection_facade.DetectionFacade.run_detection → detection_facade.DetectionFacade._run_cost_detection
analytics,detection_facade,DetectionResult.to_dict,L5,WRAPPER,,canary:CanaryRunner._save_artifacts | datasets:DatasetValidator.list_datasets | provenance:ProvenanceLogger._write_to_file | provenance_async:query_provenance,0,0,1,no,no,no,,detection_facade.DetectionResult.to_dict
analytics,detection_facade,DetectionStatusInfo.to_dict,L5,WRAPPER,,canary:CanaryRunner._save_artifacts | datasets:DatasetValidator.list_datasets | provenance:ProvenanceLogger._write_to_file | provenance_async:query_provenance,0,0,1,no,no,no,,detection_facade.DetectionStatusInfo.to_dict
analytics,detection_facade,get_detection_facade,L5,LEAF,,,0,1,3,yes,no,no,,detection_facade.get_detection_facade
analytics,divergence,DivergenceAnalyzer.__init__,L5,WRAPPER,,coordinator:CoordinationError.__init__ | envelope:EnvelopeValidationError.__init__,0,0,2,no,no,no,,divergence.DivergenceAnalyzer.__init__
analytics,divergence,DivergenceAnalyzer._calculate_kl_divergence,L5,SUPERSET,provenance:ProvenanceLogger.log,divergence:DivergenceAnalyzer._calculate_metrics,7,4,21,yes,no,no,provenance:ProvenanceLogger.log,divergence.DivergenceAnalyzer._calculate_kl_divergence → provenance.ProvenanceLogger.log
analytics,divergence,DivergenceAnalyzer._calculate_metrics,L5,INTERNAL,divergence:DivergenceAnalyzer._calculate_kl_divergence,canary:CanaryRunner._run_internal | divergence:DivergenceAnalyzer.generate_report,8,1,15,yes,no,no,divergence:DivergenceAnalyzer._calculate_kl_divergence,divergence.DivergenceAnalyzer._calculate_metrics → divergence.DivergenceAnalyzer._calculate_kl_divergence
analytics,divergence,DivergenceAnalyzer._load_samples,L5,INTERNAL,divergence:DivergenceAnalyzer._parse_provenance_log | provenance:ProvenanceLogger.query | provenance:get_provenance_logger,canary:CanaryRunner._run_internal | divergence:DivergenceAnalyzer.generate_report,2,1,3,yes,no,yes,divergence:DivergenceAnalyzer._parse_provenance_log | provenance:ProvenanceLogger.query | provenance:get_provenance_logger,divergence.DivergenceAnalyzer._load_samples → divergence.DivergenceAnalyzer._parse_provenance_log → provenance.ProvenanceLogger.query → provenance.get_provenance_logger
analytics,divergence,DivergenceAnalyzer._parse_provenance_log,L5,INTERNAL,provenance:ProvenanceLog.get_decompressed_output,divergence:DivergenceAnalyzer._load_samples,1,1,1,yes,no,yes,provenance:ProvenanceLog.get_decompressed_output,divergence.DivergenceAnalyzer._parse_provenance_log → provenance.ProvenanceLog.get_decompressed_output
analytics,divergence,DivergenceAnalyzer.generate_report,L5,CANONICAL,canary:CanaryRunner._calculate_metrics | canary:CanaryRunner._load_samples | config:get_config | divergence:DivergenceAnalyzer._calculate_metrics | divergence:DivergenceAnalyzer._load_samples,divergence:generate_divergence_report,9,3,8,yes,no,no,canary:CanaryRunner._calculate_metrics | canary:CanaryRunner._load_samples | config:get_config | divergence:DivergenceAnalyzer._calculate_metrics | divergence:DivergenceAnalyzer._load_samples,divergence.DivergenceAnalyzer.generate_report → canary.CanaryRunner._calculate_metrics → canary.CanaryRunner._load_samples → config.get_config → ...+2
analytics,divergence,generate_divergence_report,L5,WRAPPER,divergence:DivergenceAnalyzer.generate_report,,10,0,2,no,no,no,,divergence.generate_divergence_report → divergence.DivergenceAnalyzer.generate_report
analytics,envelope,EnvelopeValidationError.__init__,L5,WRAPPER,ai_console_panel_engine:AIConsolePanelEngine.__init__ | analytics_facade:AnalyticsFacade.__init__ | analytics_read_driver:AnalyticsReadDriver.__init__ | canary:CanaryRunner.__init__ | coordinator:CoordinationError.__init__ | coordinator:CoordinationManager.__init__ | cost_anomaly_detector:CostAnomalyDetector.__init__ | cost_anomaly_driver:CostAnomalyDriver.__init__ | cost_snapshots:BaselineComputer.__init__ | cost_snapshots:SnapshotAnomalyDetector.__init__ | cost_snapshots:SnapshotComputer.__init__ | cost_write_driver:CostWriteDriver.__init__ | cost_write_engine:CostWriteService.__init__ | datasets:DatasetValidator.__init__ | detection_facade:DetectionFacade.__init__ | divergence:DivergenceAnalyzer.__init__ | leader:LeaderContext.__init__ | metrics:CostSimMetrics.__init__ | pattern_detection_driver:PatternDetectionDriver.__init__ | prediction_driver:PredictionDriver.__init__ | provenance:ProvenanceLogger.__init__ | sandbox:CostSimSandbox.__init__,coordinator:CoordinationError.__init__,4,0,3,no,no,no,,envelope.EnvelopeValidationError.__init__ → ai_console_panel_engine.AIConsolePanelEngine.__init__ → analytics_facade.AnalyticsFacade.__init__ → analytics_read_driver.AnalyticsReadDriver.__init__ → ...+19
analytics,envelope,calculate_bounded_value,L5,LEAF,,,0,6,4,yes,no,no,,envelope.calculate_bounded_value
analytics,envelope,create_audit_record,L5,WRAPPER,,,0,0,1,no,no,no,,envelope.create_audit_record
analytics,envelope,get_envelope_priority,L5,WRAPPER,,envelope:has_higher_priority,0,0,1,no,no,no,,envelope.get_envelope_priority
analytics,envelope,has_higher_priority,L5,WRAPPER,envelope:get_envelope_priority,coordinator:CoordinationManager._find_preemption_targets,1,0,1,no,no,no,,envelope.has_higher_priority → envelope.get_envelope_priority
analytics,envelope,validate_envelope,L5,LEAF,,,0,11,14,yes,yes,no,,envelope.validate_envelope
analytics,leader,LeaderContext.__aenter__,L6,ENTRY,leader:try_acquire_leader_lock,,1,1,2,yes,no,yes,leader:try_acquire_leader_lock,leader.LeaderContext.__aenter__ → leader.try_acquire_leader_lock
analytics,leader,LeaderContext.__aexit__,L6,ENTRY,ai_console_panel_engine:AIConsolePanelEngine.close | provenance:ProvenanceLogger.close,,5,1,2,yes,no,yes,ai_console_panel_engine:AIConsolePanelEngine.close | provenance:ProvenanceLogger.close,leader.LeaderContext.__aexit__ → ai_console_panel_engine.AIConsolePanelEngine.close → provenance.ProvenanceLogger.close
analytics,leader,LeaderContext.__init__,L6,LEAF,,coordinator:CoordinationError.__init__ | envelope:EnvelopeValidationError.__init__,0,0,5,no,no,no,,leader.LeaderContext.__init__
analytics,leader,LeaderContext.is_leader,L6,WRAPPER,,,0,0,1,no,no,no,,leader.LeaderContext.is_leader
analytics,leader,is_lock_held,L6,LEAF,,,0,0,3,no,yes,no,,leader.is_lock_held
analytics,leader,leader_election,L6,INTERNAL,ai_console_panel_engine:AIConsolePanelEngine.close | leader:try_acquire_leader_lock | provenance:ProvenanceLogger.close,canary:CanaryRunner.run | leader:with_leader_lock,5,1,3,yes,no,yes,ai_console_panel_engine:AIConsolePanelEngine.close | leader:try_acquire_leader_lock | provenance:ProvenanceLogger.close,leader.leader_election → ai_console_panel_engine.AIConsolePanelEngine.close → leader.try_acquire_leader_lock → provenance.ProvenanceLogger.close
analytics,leader,release_leader_lock,L6,LEAF,,,0,1,5,yes,yes,no,,leader.release_leader_lock
analytics,leader,try_acquire_leader_lock,L6,LEAF,,leader:LeaderContext.__aenter__ | leader:leader_election,0,1,5,yes,yes,no,,leader.try_acquire_leader_lock
analytics,leader,with_alert_worker_lock,L6,WRAPPER,leader:with_leader_lock,,7,0,1,no,no,no,,leader.with_alert_worker_lock → leader.with_leader_lock
analytics,leader,with_archiver_lock,L6,WRAPPER,leader:with_leader_lock,,7,0,1,no,no,no,,leader.with_archiver_lock → leader.with_leader_lock
analytics,leader,with_canary_lock,L6,WRAPPER,leader:with_leader_lock,,7,0,1,no,no,no,,leader.with_canary_lock → leader.with_leader_lock
analytics,leader,with_leader_lock,L6,WRAPPER,leader:leader_election,leader:with_alert_worker_lock | leader:with_archiver_lock | leader:with_canary_lock,6,1,1,yes,no,no,,leader.with_leader_lock → leader.leader_election
analytics,metrics,CostSimMetrics.__init__,L5,INTERNAL,metrics:CostSimMetrics._init_metrics,coordinator:CoordinationError.__init__ | envelope:EnvelopeValidationError.__init__,3,1,3,yes,no,no,metrics:CostSimMetrics._init_metrics,metrics.CostSimMetrics.__init__ → metrics.CostSimMetrics._init_metrics
analytics,metrics,CostSimMetrics._init_metrics,L5,INTERNAL,config:get_config,metrics:CostSimMetrics.__init__,2,1,22,yes,no,no,config:get_config,metrics.CostSimMetrics._init_metrics → config.get_config
analytics,metrics,CostSimMetrics.record_alert_send_failure,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_alert_send_failure
analytics,metrics,CostSimMetrics.record_auto_recovery,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_auto_recovery
analytics,metrics,CostSimMetrics.record_canary_run,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_canary_run
analytics,metrics,CostSimMetrics.record_cb_disabled,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_cb_disabled
analytics,metrics,CostSimMetrics.record_cb_enabled,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_cb_enabled
analytics,metrics,CostSimMetrics.record_cb_incident,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_cb_incident
analytics,metrics,CostSimMetrics.record_cost_delta,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_cost_delta
analytics,metrics,CostSimMetrics.record_drift,L5,LEAF,,,0,1,3,yes,no,no,,metrics.CostSimMetrics.record_drift
analytics,metrics,CostSimMetrics.record_provenance_log,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_provenance_log
analytics,metrics,CostSimMetrics.record_schema_error,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_schema_error
analytics,metrics,CostSimMetrics.record_simulation,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_simulation
analytics,metrics,CostSimMetrics.record_simulation_duration,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.record_simulation_duration
analytics,metrics,CostSimMetrics.set_alert_queue_depth,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.set_alert_queue_depth
analytics,metrics,CostSimMetrics.set_circuit_breaker_state,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.set_circuit_breaker_state
analytics,metrics,CostSimMetrics.set_consecutive_failures,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.set_consecutive_failures
analytics,metrics,CostSimMetrics.set_kl_divergence,L5,LEAF,,,0,1,2,yes,no,no,,metrics.CostSimMetrics.set_kl_divergence
analytics,metrics,get_alert_rules,L5,WRAPPER,,,0,0,1,no,no,no,,metrics.get_alert_rules
analytics,metrics,get_metrics,L5,LEAF,,,0,1,3,yes,no,no,,metrics.get_metrics
analytics,pattern_detection,compute_error_signature,L5,LEAF,,pattern_detection:detect_failure_patterns,0,1,7,yes,no,no,,pattern_detection.compute_error_signature
analytics,pattern_detection,detect_cost_spikes,L5,CANONICAL,pattern_detection_driver:PatternDetectionDriver.fetch_completed_runs_with_costs,pattern_detection:run_pattern_detection,1,6,8,yes,no,no,pattern_detection_driver:PatternDetectionDriver.fetch_completed_runs_with_costs,pattern_detection.detect_cost_spikes → pattern_detection_driver.PatternDetectionDriver.fetch_completed_runs_with_costs
analytics,pattern_detection,detect_failure_patterns,L5,SUPERSET,pattern_detection:compute_error_signature | pattern_detection_driver:PatternDetectionDriver.fetch_failed_runs | prediction_driver:PredictionDriver.fetch_failed_runs,pattern_detection:run_pattern_detection,1,3,9,yes,no,no,pattern_detection:compute_error_signature | pattern_detection_driver:PatternDetectionDriver.fetch_failed_runs | prediction_driver:PredictionDriver.fetch_failed_runs,pattern_detection.detect_failure_patterns → pattern_detection.compute_error_signature → pattern_detection_driver.PatternDetectionDriver.fetch_failed_runs → prediction_driver.PredictionDriver.fetch_failed_runs
analytics,pattern_detection,emit_feedback,L5,INTERNAL,pattern_detection_driver:PatternDetectionDriver.insert_feedback,pattern_detection:run_pattern_detection,1,0,4,no,no,no,,pattern_detection.emit_feedback → pattern_detection_driver.PatternDetectionDriver.insert_feedback
analytics,pattern_detection,get_feedback_summary,L5,ENTRY,pattern_detection_driver:PatternDetectionDriver.fetch_feedback_records | pattern_detection_driver:get_pattern_detection_driver,,1,0,1,no,no,no,,pattern_detection.get_feedback_summary → pattern_detection_driver.PatternDetectionDriver.fetch_feedback_records → pattern_detection_driver.get_pattern_detection_driver
analytics,pattern_detection,run_pattern_detection,L5,ENTRY,pattern_detection:detect_cost_spikes | pattern_detection:detect_failure_patterns | pattern_detection:emit_feedback | pattern_detection_driver:get_pattern_detection_driver,,2,0,3,no,no,yes,,pattern_detection.run_pattern_detection → pattern_detection.detect_cost_spikes → pattern_detection.detect_failure_patterns → pattern_detection.emit_feedback → ...+1
analytics,pattern_detection_driver,PatternDetectionDriver.__init__,L6,WRAPPER,,coordinator:CoordinationError.__init__ | envelope:EnvelopeValidationError.__init__,0,0,1,no,no,no,,pattern_detection_driver.PatternDetectionDriver.__init__
analytics,pattern_detection_driver,PatternDetectionDriver.fetch_completed_runs_with_costs,L6,LEAF,,pattern_detection:detect_cost_spikes,0,1,4,yes,yes,no,,pattern_detection_driver.PatternDetectionDriver.fetch_completed_runs_with_costs
analytics,pattern_detection_driver,PatternDetectionDriver.fetch_failed_runs,L6,LEAF,,pattern_detection:detect_failure_patterns | prediction:predict_failure_likelihood,0,1,4,yes,yes,no,,pattern_detection_driver.PatternDetectionDriver.fetch_failed_runs
analytics,pattern_detection_driver,PatternDetectionDriver.fetch_feedback_records,L6,LEAF,,pattern_detection:get_feedback_summary,0,2,6,yes,yes,no,,pattern_detection_driver.PatternDetectionDriver.fetch_feedback_records
analytics,pattern_detection_driver,PatternDetectionDriver.insert_feedback,L6,LEAF,,pattern_detection:emit_feedback,0,0,4,no,yes,no,,pattern_detection_driver.PatternDetectionDriver.insert_feedback
analytics,pattern_detection_driver,get_pattern_detection_driver,L6,WRAPPER,,pattern_detection:get_feedback_summary | pattern_detection:run_pattern_detection,0,0,1,no,no,no,,pattern_detection_driver.get_pattern_detection_driver
analytics,prediction,emit_prediction,L5,INTERNAL,prediction_driver:PredictionDriver.insert_prediction,prediction:run_prediction_cycle,1,0,7,no,no,no,,prediction.emit_prediction → prediction_driver.PredictionDriver.insert_prediction
analytics,prediction,get_prediction_summary,L5,ENTRY,prediction_driver:PredictionDriver.fetch_predictions | prediction_driver:get_prediction_driver,,1,0,2,no,no,no,,prediction.get_prediction_summary → prediction_driver.PredictionDriver.fetch_predictions → prediction_driver.get_prediction_driver
analytics,prediction,predict_cost_overrun,L5,SUPERSET,prediction_driver:PredictionDriver.fetch_cost_runs,prediction:run_prediction_cycle,1,5,10,yes,no,no,prediction_driver:PredictionDriver.fetch_cost_runs,prediction.predict_cost_overrun → prediction_driver.PredictionDriver.fetch_cost_runs
analytics,prediction,predict_failure_likelihood,L5,CANONICAL,pattern_detection_driver:PatternDetectionDriver.fetch_failed_runs | prediction_driver:PredictionDriver.fetch_failed_runs | prediction_driver:PredictionDriver.fetch_failure_patterns | prediction_driver:PredictionDriver.fetch_run_totals,prediction:run_prediction_cycle,1,6,12,yes,no,no,pattern_detection_driver:PatternDetectionDriver.fetch_failed_runs | prediction_driver:PredictionDriver.fetch_failed_runs | prediction_driver:PredictionDriver.fetch_failure_patterns | prediction_driver:PredictionDriver.fetch_run_totals,prediction.predict_failure_likelihood → pattern_detection_driver.PatternDetectionDriver.fetch_failed_runs → prediction_driver.PredictionDriver.fetch_failed_runs → prediction_driver.PredictionDriver.fetch_failure_patterns → ...+1
analytics,prediction,run_prediction_cycle,L5,ENTRY,prediction:emit_prediction | prediction:predict_cost_overrun | prediction:predict_failure_likelihood | prediction_driver:get_prediction_driver,,2,0,4,no,no,yes,,prediction.run_prediction_cycle → prediction.emit_prediction → prediction.predict_cost_overrun → prediction.predict_failure_likelihood → ...+1
analytics,prediction_driver,PredictionDriver.__init__,L6,WRAPPER,,coordinator:CoordinationError.__init__ | envelope:EnvelopeValidationError.__init__,0,0,1,no,no,no,,prediction_driver.PredictionDriver.__init__
analytics,prediction_driver,PredictionDriver.fetch_cost_runs,L6,LEAF,,prediction:predict_cost_overrun,0,2,5,yes,yes,no,,prediction_driver.PredictionDriver.fetch_cost_runs
analytics,prediction_driver,PredictionDriver.fetch_failed_runs,L6,LEAF,,pattern_detection:detect_failure_patterns | prediction:predict_failure_likelihood,0,2,5,yes,yes,no,,prediction_driver.PredictionDriver.fetch_failed_runs
analytics,prediction_driver,PredictionDriver.fetch_failure_patterns,L6,LEAF,,prediction:predict_failure_likelihood,0,1,4,yes,yes,no,,prediction_driver.PredictionDriver.fetch_failure_patterns
analytics,prediction_driver,PredictionDriver.fetch_predictions,L6,LEAF,,prediction:get_prediction_summary,0,3,7,yes,yes,no,,prediction_driver.PredictionDriver.fetch_predictions
analytics,prediction_driver,PredictionDriver.fetch_run_totals,L6,LEAF,,prediction:predict_failure_likelihood,0,1,4,yes,yes,no,,prediction_driver.PredictionDriver.fetch_run_totals
